price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
19.9,"VIII. kerület, Mátyás tér ",25.0,1.0,0,,felújítandó,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
28.6,"VIII. kerület, Tavaszmező utca ",27.0,1.0,0,,jó állapotú,|nincs megadva|,|nincs megadva|,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
36.5,"VIII. kerület, Józsefváros - Losoncinegyed ",44.0,2.0,0,,jó állapotú,|nincs megadva|,összkomfortos,1,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
85.6,"VIII. kerület, Józsefváros - Népszínháznegyed ",70.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,hőszivattyú,|nincs megadva|,|nincs megadva|,
18.0,"VIII. kerület, Vay Ádám utca ",13.0,1.0,0,,felújított,1950 és 1980 között,összkomfortos,földszint,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,
63.0,"VIII. kerület, Horváth Mihály tér ",102.0,3.0,1.0,,felújítandó,1950 előtt,összkomfortos,2,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
41.95,"VIII. kerület, Józsefváros - Corvinnegyed ",36.0,1.0,0,,felújított,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,egy helyiségben,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,nincs,|nincs megadva|,
39.9,"VIII. kerület, Delej utca ",37.0,1.0,1.0,2.0,felújított,1950 előtt,összkomfortos,1,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
59.53,"VIII. kerület, Józsefváros - Palotanegyed ",34.0,1.0,0,4.0,újszerű,2022,összkomfortos,6,7,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,kertre néz,4 m|2|,nem,nem tetőtéri,|nincs megadva|,,hőszivattyú,van - 20 cm,|nincs megadva|,
120.0,"VIII. kerület, József körút 31A",109.0,4.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
37.3,"VIII. kerület, Magdolna utca ",45.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 000  Ft/hó,10 000  Ft/hó,egy helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
22.9,"VIII. kerület, Karácsony Sándor utca ",26.0,1.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
26.0,"VIII. kerület, Bacsó Béla utca ",35.0,1.0,0,,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,|nincs megadva|,nincs,|nincs megadva|,
74.5,"VIII. kerület, Józsefváros - Csarnoknegyed ",94.0,3.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
56.0,"VIII. kerület, Józsefváros - Corvinnegyed ",40.0,1.0,0,,|nincs megadva|,2023,összkomfortos,4,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,111 kWh/hó,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,"hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés",van - 10 cm,AA,
68.06,"VIII. kerület, Józsefváros - Corvinnegyed ",76.0,3.0,0,,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
17.0,"VIII. kerület, Vay Ádám utca ",13.0,1.0,0,,felújított,1950 előtt,komfortos,földszint,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,udvari,|nincs megadva|,igen,|nincs megadva|,"utca, közterület - fizetős övezet",,hűtő-fűtő klíma,van,|nincs megadva|,
40.99,"VIII. kerület, Népszínház utca ",60.0,2.0,0,,felújított,1950 előtt,összkomfortos,4,5,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 000  Ft/hó,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),nincs,|nincs megadva|,
69.9,"VIII. kerület, Népszínház utca 46.",108.0,3.0,0,,jó állapotú,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,31 855  Ft/hó,külön és egyben is,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gázkazán,nincs,|nincs megadva|,
52.9,"VIII. kerület, Auróra utca ",50.0,2.0,1.0,,felújított,2001 és 2010 között,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
59.5,"VIII. kerület, Józsefváros - Magdolnanegyed ",98.0,3.0,0,,jó állapotú,1950 előtt,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
56.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",74.0,3.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
37.9,"VIII. kerület, Józsefváros - Losoncinegyed ",33.0,1.0,0,,|nincs megadva|,2001 és 2010 között,összkomfortos,6,|nincs megadva|,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 400  Ft/hó,egy helyiségben,dél,utcai,|nincs megadva|,igen,nem tetőtéri,teremgarázs hely - bérelhető,|nincs megadva|,házközponti egyedi méréssel,nincs,|nincs megadva|,
94.99,"VIII. kerület, Józsefváros - Palotanegyed ",98.0,4.0,0,,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
71.99,"VIII. kerület, Kálvin tér ",80.0,3.0,0,,|nincs megadva|,|nincs megadva|,duplakomfortos,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
43.5,"VIII. kerület, Józsefváros - Losoncinegyed ",34.0,1.0,0,10.0,jó állapotú,2001 és 2010 között,összkomfortos,7,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,10 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
45.0,"VIII. kerület, Baross utca ",64.0,3.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,7,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,,|nincs megadva|,,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
29.95,"VIII. kerület, Tömő utca ",33.0,1.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
21.5,"VIII. kerület, Koszorú utca ",23.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,egyéb,|nincs megadva|,|nincs megadva|,
32.9,"VIII. kerület, Dobozi utca ",59.0,2.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,3,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"elektromos fűtőpanel, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
48.9,"VIII. kerület, Nagy Fuvaros utca ",61.0,3.0,0,6.0,jó állapotú,1950 előtt,|nincs megadva|,1,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17  Ft/hó,külön és egyben is,délkelet,utcai,6 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
28.9,"VIII. kerület, Nap utca ",25.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,50 m|3|/hó,100 kWh/hó,30 000  Ft/hó,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
28.9,"VIII. kerület, Nap utca ",25.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,50 m|3|/hó,100 kWh/hó,30 000  Ft/hó,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
59.9,"VIII. kerület, Baross utca ",52.0,2.0,0,,felújított,2001 és 2010 között,összkomfortos,7,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
41.0,"VIII. kerület, Kisfaludy utca 78.",43.0,1.0,0,70.0,felújított,|nincs megadva|,|nincs megadva|,1,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,egy helyiségben,|nincs megadva|,utcai,70 m|2|,igen,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,van,|nincs megadva|,
31.9,"VIII. kerület, Üllői út ",39.0,1.0,1.0,,közepes állapotú,1950 és 1980 között,összkomfortos,földszint,2,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,egy helyiségben,kelet,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
24.9,"VIII. kerület, Kőris utca ",33.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
48.0,"VIII. kerület, Baross utca ",64.0,3.0,0,4.0,felújított,1950 és 1980 között,összkomfortos,|nincs megadva|,|nincs megadva|,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,70 kWh/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,panorámás,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,házközponti egyedi méréssel,van - 15 cm,|nincs megadva|,részt vett
37.2,"VIII. kerület, Orczy tér ",31.0,1.0,0,4.0,felújított,2001 és 2010 között,összkomfortos,2,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 300  Ft/hó,|nincs megadva|,délkelet,kertre néz,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
29.9,"VIII. kerület, Kálvária tér ",38.0,1.0,0,,jó állapotú,1950 előtt,komfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
96.9,"VIII. kerület, Józsefváros - Palotanegyed ",95.0,3.0,0,2.0,felújított,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
79.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",71.0,3.0,0,,felújított,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,fan-coil,|nincs megadva|,|nincs megadva|,
37.2,"VIII. kerület, Józsefváros - Ganznegyed ",31.0,1.0,0,4.0,felújított,2001 és 2010 között,|nincs megadva|,2,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,CC,
61.9,"VIII. kerület, Józsefváros - Corvinnegyed ",35.0,1.0,0,1.0,felújított,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,1 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,van,|nincs megadva|,
89.9,"VIII. kerület, Józsefváros - Losoncinegyed ",46.0,2.0,0,12.0,újszerű,2016,összkomfortos,5,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,12 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,van,|nincs megadva|,
59.9,"VIII. kerület, Józsefváros - Corvinnegyed ",47.0,2.0,0,,jó állapotú,2001 és 2010 között,összkomfortos,7,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
23.3,"VIII. kerület, Horváth Mihály tér 6.",26.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 600  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
47.5,"VIII. kerület, Józsefváros - Palotanegyed ",42.0,2.0,0,,közepes állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
39.5,"VIII. kerület, Józsefváros - Orczynegyed ",43.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,egyéb,|nincs megadva|,|nincs megadva|,
82.0,"VIII. kerület, Népszínház utca 47.",101.0,3.0,0,2.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,2 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
46.0,"VIII. kerület, Bauer Sándor utca ",54.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,3,6,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
95.6,"VIII. kerület, Józsefváros - Palotanegyed ",109.0,4.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,3,3,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,külön helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,udvari beálló - benne van az árban,,gázkazán,|nincs megadva|,|nincs megadva|,
47.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",74.0,4.0,0,,jó állapotú,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
21.9,"VIII. kerület, Illés utca ",24.0,1.0,0,,felújított,1950 előtt,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,"elektromos fűtőpanel, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
34.9,"VIII. kerület, Józsefváros - Csarnoknegyed ",32.0,1.0,0,,|nincs megadva|,2014,összkomfortos,1,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
52.7,"VIII. kerület, Kálvária tér ",62.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
47.43,"VIII. kerület, Kun utca 4.",51.0,2.0,0,3.0,újszerű,2001 és 2010 között,összkomfortos,2,6,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,100 kWh/hó,10 000  Ft/hó,15 450  Ft/hó,külön helyiségben,délkelet,utcai,3 m|2|,nem,|nincs megadva|,teremgarázs hely - kötelező megvenni,3 M Ft,házközponti egyedi méréssel,van - 20 cm,BB,
38.13,"VIII. kerület, Kun utca 4.",41.0,1.0,1.0,,újszerű,2001 és 2010 között,összkomfortos,2,6,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,40 kWh/hó,5 000 000  Ft/hó,13 200  Ft/hó,külön helyiségben,délkelet,udvari,|nincs megadva|,nem,|nincs megadva|,teremgarázs hely - kötelező megvenni,300 M Ft,házközponti egyedi méréssel,van - 20 cm,AA,
33.9,"VIII. kerület, Századosnegyed ",65.0,1.0,0,,felújítandó,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,külön helyiségben,dél,utcai,|nincs megadva|,nem,zárószint,"utca, közterület - fizetős övezet",,gáz (konvektor),nincs,|nincs megadva|,
36.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",29.0,1.0,0,,felújított,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,13 000  Ft/hó,egy helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"hűtő-fűtő klíma, elektromos fűtőpanel",nincs,|nincs megadva|,
54.8,"VIII. kerület, Baross utca ",51.0,3.0,0,7.0,újszerű,2001 és 2010 között,összkomfortos,7,9,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,24 000  Ft/hó,15  Ft/hó,egy helyiségben,dél,kertre néz,7 m|2|,nem,nem tetőtéri,teremgarázs hely - bérelhető,25 000  Ft/hó,"házközponti egyedi méréssel, hűtő-fűtő klíma",van - 10 cm,DD,
38.0,"VIII. kerület, Nagy Fuvaros utca ",35.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
