price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Parkolóhely ára
101.98,"VI. kerület, Belső-Terézváros ",118.0,4.0,0,felújítandó,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
47.39,"VI. kerület, Révay utca ",32.0,1.0,0,felújított,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
59.7,"VI. kerület, Belső-Terézváros ",62.0,1.0,1.0,jó állapotú,|nincs megadva|,|nincs megadva|,2,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
38.9,"VI. kerület, Szondi utca ",48.0,2.0,0,felújítandó,1950 előtt,összkomfortos,3,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,teremgarázs hely,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
39.9,"VI. kerület, Lázár utca 20.",25.0,1.0,1.0,felújított,1950 előtt,|nincs megadva|,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
75.9,"VI. kerület, Izabella utca ",114.0,4.0,0,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
136.0,"VI. kerület, Teréz körút ",107.0,3.0,1.0,felújított,1950 előtt,duplakomfortos,4,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön és egyben is,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
69.9,"VI. kerület, Felső erdősor ",71.0,2.0,0,közepes állapotú,1950 előtt,komfortos,3,3,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,északkelet,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
64.5,"VI. kerület, Belső-Terézváros ",70.0,2.0,0,felújított,|nincs megadva|,összkomfortos,3,5,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
97.9,"VI. kerület, Jókai utca ",64.0,2.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,nem,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","padlófűtés, gázkazán",|nincs megadva|,|nincs megadva|,,
64.9,"VI. kerület, Lázár utca ",55.0,1.0,2.0,felújított,|nincs megadva|,duplakomfortos,földszint,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
75.5,"VI. kerület, Podmaniczky utca ",81.0,3.0,0,felújított,1950 előtt,összkomfortos,1,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,4.0,
69.5,"VI. kerület, Dessewffy utca ",55.0,2.0,0,felújított,|nincs megadva|,összkomfortos,3,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,,
129.0,"VI. kerület, Izabella utca ",120.0,3.0,0,felújított,|nincs megadva|,duplakomfortos,3,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,nincs,|nincs megadva|,,
31.99,"VI. kerület, Szondi utca ",25.0,1.0,0,felújított,1950 és 1980 között,összkomfortos,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
74.0,"VI. kerület, Teréz körút ",68.0,3.0,0,jó állapotú,1950 előtt,komfortos,1,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,60 000  Ft/hó,23 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
73.0,"VI. kerület, Podmaniczky utca ",106.0,3.0,1.0,közepes állapotú,1950 és 1980 között,összkomfortos,3,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,25  Ft/hó,|nincs megadva|,egy helyiségben,északkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,HH,,
39.99,"VI. kerület, Felső erdősor 1.",52.0,2.0,0,felújítandó,1950 előtt,komfortos,2,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 150  Ft/hó,nem,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","cserépkályha, gázkazán",|nincs megadva|,|nincs megadva|,,
44.9,"VI. kerület, Teréz körút 50.",35.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,van,80 m|3|/hó,110 kWh/hó,14 000  Ft/hó,11 900  Ft/hó,|nincs megadva|,külön helyiségben,kelet,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet","gáz (konvektor), hőszivattyú",|nincs megadva|,FF,3.0,
74.9,"VI. kerület, Jókai utca ",64.0,2.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,dél,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","padlófűtés, gáz (konvektor)",|nincs megadva|,|nincs megadva|,4.0,
77.9,"VI. kerület, Szinyei Merse utca 14.",83.0,3.0,0,felújított,1950 előtt,összkomfortos,2,3,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
74.9,"VI. kerület, Eötvös utca ",105.0,5.0,0,jó állapotú,2001 és 2010 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,120 kWh/hó,25 000  Ft/hó,21 000  Ft/hó,nem,külön és egyben is,délnyugat,utcai,|nincs megadva|,nem,tetőtéri,"utca, közterület - fizetős övezet",gázkazán,van,|nincs megadva|,,
77.0,"VI. kerület, Belső-Terézváros ",87.0,3.0,0,jó állapotú,|nincs megadva|,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
85.0,"VI. kerület, Szív utca 54.",107.0,3.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,külön és egyben is,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
79.0,"VI. kerület, Belső-Terézváros ",98.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
78.0,"VI. kerület, Eötvös utca ",105.0,5.0,0,újszerű,2011,|nincs megadva|,3,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,135 m|3|/hó,195 kWh/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
35.9,"VI. kerület, Délibáb utca ",36.0,1.0,1.0,jó állapotú,1950 előtt,összkomfortos,szuterén,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
39.9,"VI. kerület, Bajnok utca ",48.0,2.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 200  Ft/hó,nem,külön helyiségben,dél,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","gáz (konvektor), cserépkályha",nincs,|nincs megadva|,,
79.5,"VI. kerület, Belső-Terézváros ",75.0,2.0,0,felújítandó,1981 és 2000 között,összkomfortos,2,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 500  Ft/hó,|nincs megadva|,külön helyiségben,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
65.0,"VI. kerület, Belső-Terézváros ",75.0,3.0,1.0,felújítandó,|nincs megadva|,összkomfortos,3,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,100 m|3|/hó,100 kWh/hó,8 000 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet","cserépkályha, egyéb",|nincs megadva|,|nincs megadva|,,
35.9,"VI. kerület, Vörösmarty utca ",43.0,1.0,1.0,jó állapotú,1950 előtt,komfortos,2,2,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 200  Ft/hó,|nincs megadva|,egy helyiségben,északkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
79.9,"VI. kerület, Nagymező utca ",85.0,3.0,1.0,jó állapotú,|nincs megadva|,összkomfortos,2,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
99.9,"VI. kerület, Dessewffy utca ",93.0,3.0,0,felújított,1981 és 2000 között,duplakomfortos,2,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
84.9,"VI. kerület, Külső-Terézváros ",89.0,3.0,0,közepes állapotú,1950 előtt,|nincs megadva|,1,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
79.9,"VI. kerület, Külső-Terézváros ",63.0,3.0,0,felújított,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,200 kWh/hó,30  Ft/hó,15  Ft/hó,nem,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",hűtő-fűtő klíma,nincs,|nincs megadva|,,
260.0,"VI. kerület, Andrássy út ",79.0,3.0,0,felújított,1950 és 1980 között,duplakomfortos,3,3,van,3 m-nél magasabb,van,140 m|3|/hó,190 kWh/hó,|nincs megadva|,28 500  Ft/hó,nem,külön és egyben is,délkelet,panorámás,80 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",önálló garázs - kötelező megvenni,gázkazán,|nincs megadva|,|nincs megadva|,80.0,10 M Ft
175.0,"VI. kerület, Benczúr utca 43.",137.0,5.0,0,jó állapotú,2001 és 2010 között,duplakomfortos,3,6,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,49 320  Ft/hó,igen,külön és egyben is,délkelet,kertre néz,24 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","házközponti egyedi méréssel, hűtő-fűtő klíma, fan-coil",van,|nincs megadva|,24.0,
89.0,"VI. kerület, Podmaniczky utca ",94.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,2,7,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,170 000  Ft/hó,nem,külön helyiségben,északnyugat,utcai,12 m|2|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,12.0,
69.9,"VI. kerület, Vasvári Pál utca ",64.0,3.0,0,jó állapotú,|nincs megadva|,duplakomfortos,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,25 792  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
125.0,"VI. kerület, Szinyei Merse utca ",148.0,4.0,0,jó állapotú,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,2 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,2.0,
98.5,"VI. kerület, Szondi utca ",77.0,3.0,0,újszerű,2001 és 2010 között,összkomfortos,6,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,45 606  Ft/hó,nem,külön és egyben is,délkelet,udvari,6 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"házközponti, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,6.0,16 M Ft
30.5,"VI. kerület, Külső-Terézváros ",31.0,1.0,0,jó állapotú,1950 előtt,komfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
38.9,"VI. kerület, Belső-Terézváros ",28.0,1.0,0,újszerű,2001 és 2010 között,összkomfortos,4,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 400  Ft/hó,nem,külön helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
224.4,"VI. kerület, Bajcsy-Zsilinszky út ",114.0,4.0,0,jó állapotú,1950 előtt,összkomfortos,6,7,van,3 m-nél magasabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,utcai,3 m|2|,nem,nem tetőtéri,"utca, közterület",házközponti,|nincs megadva|,|nincs megadva|,3.0,
79.9,"VI. kerület, Rózsa utca 42.",83.0,4.0,0,újszerű,2018,összkomfortos,3,4,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
27.7,"VI. kerület, Szinyei Merse utca ",28.0,1.0,0,közepes állapotú,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 400  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
59.9,"VI. kerület, Székely Bertalan utca ",89.0,3.0,0,jó állapotú,|nincs megadva|,duplakomfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 000  Ft/hó,|nincs megadva|,egy helyiségben,északkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",egyéb kazán,|nincs megadva|,|nincs megadva|,,
56.9,"VI. kerület, Zichy Jenő utca ",52.0,1.0,1.0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
59.8,"VI. kerület, Székely Bertalan utca 23.",55.0,3.0,0,közepes állapotú,|nincs megadva|,összkomfortos,1,4,van,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,36 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,
193.0,"VI. kerület, Andrássy út ",100.0,2.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,1 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,1.0,
47.5,"VI. kerület, Rózsa utca ",111.0,2.0,1.0,jó állapotú,1950 előtt,összkomfortos,szuterén,2,|nincs megadva|,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,|nincs megadva|,külön és egyben is,északkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
59.8,"VI. kerület, Belső-Terézváros ",46.0,2.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,3,3,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 500  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
58.5,"VI. kerület, Csengery utca ",72.0,3.0,0,felújított,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
77.5,"VI. kerület, Andrássy út ",60.0,2.0,0,felújított,1950 előtt,összkomfortos,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
115.0,"VI. kerület, Oktogon ",100.0,2.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,
77.9,"VI. kerület, Eötvös utca ",70.0,3.0,0,|nincs megadva|,2001 és 2010 között,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,10 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,10.0,
59.9,"VI. kerület, Külső-Terézváros ",69.0,2.0,0,közepes állapotú,|nincs megadva|,összkomfortos,2,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,4.0,
96.0,"VI. kerület, Király utca ",95.0,4.0,0,jó állapotú,|nincs megadva|,összkomfortos,2,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
111.0,"VI. kerület, Dessewffy utca 47.",75.0,4.0,0,újszerű,2022,luxus,4,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,22 500  Ft/hó,|nincs megadva|,külön és egyben is,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,teremgarázs hely - bérelhető,gázkazán,|nincs megadva|,AA+,,|nincs megadva|
52.9,"VI. kerület, Szinyei Merse utca 19.",71.0,2.0,0,felújítandó,1950 előtt,|nincs megadva|,2,2,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),nincs,|nincs megadva|,,
79.9,"VI. kerület, Belső-Terézváros ",56.0,3.0,0,felújított,1950 előtt,összkomfortos,3,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
79.99,"VI. kerület, Nagymező utca ",60.0,3.0,0,felújított,|nincs megadva|,összkomfortos,5,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
86.5,"VI. kerület, Külső-Terézváros - Diplomatanegyed ",105.0,2.0,0,újszerű,2018,duplakomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,délnyugat,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,"utca, közterület",gázkazán,van,|nincs megadva|,,
310.0,"VI. kerület, Andrássy út ",92.0,2.0,0,felújítandó,|nincs megadva|,összkomfortos,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,8 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"gáz (konvektor), cserépkályha",|nincs megadva|,|nincs megadva|,8.0,
129.9,"VI. kerület, Ó utca ",65.0,1.0,2.0,jó állapotú,|nincs megadva|,összkomfortos,6,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,45 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,10 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - benne van az árban,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,10.0,
